Time,air_temp_10 ---> air_temp_9,air_temp_9 ---> air_temp_8,air_temp_8 ---> air_temp_7,air_temp_7 ---> air_temp_6,air_temp_6 ---> air_temp_5,air_temp_5 ---> air_temp_4,air_temp_4 ---> air_temp_3,air_temp_3 ---> air_temp_2
2020-11-24 22:00:16,-3.129849524764725e-10,4.942291721393086e-07,8.035523021884748e-07,4.948356595420984e-07,3.1145304271379744e-07,0.0001017151167891897,8.452534882434556e-07,-1.9511994663268447e-05
2020-11-24 23:00:16,-3.140501390330431e-10,4.975017142221389e-07,8.021763913746922e-07,4.928551900693036e-07,3.066901445959885e-07,0.00010175019186858975,8.340525983478175e-07,4.3273614528470636e-05
2020-11-25 00:00:16,-3.1282291766157534e-10,5.014492849734148e-07,8.024608374393482e-07,4.922640338278937e-07,3.023242648439312e-07,0.000102145245932634,8.231742146680554e-07,1.0485146126245888e-05
2020-11-25 01:00:16,-3.1184527158104525e-10,5.051431971557045e-07,8.048715693428749e-07,4.926059353231036e-07,2.9877155335578676e-07,0.00010230583115651658,8.126564814624206e-07,5.8972973148082054e-06
2020-11-25 02:00:16,-3.101740719834073e-10,5.078554550065629e-07,8.085820654874229e-07,4.935314168966555e-07,2.959570989698501e-07,0.00010204282743393696,8.032283418348531e-07,4.040354289827289e-06
2020-11-25 03:00:16,-3.1122286982513257e-10,5.095223682091563e-07,8.108789774466802e-07,4.938421544450646e-07,2.933983810485892e-07,0.00010338830204112974,7.914521744261388e-07,3.0066517502650777e-06
2020-11-25 04:00:16,-3.1120143640394207e-10,5.118044288366284e-07,8.111824295259618e-07,4.939526366547775e-07,2.9126603023771454e-07,0.00010384651632343183,7.818393194016378e-07,2.4575933841707607e-06
2020-11-25 05:00:16,-3.0982439236362495e-10,5.146505255125933e-07,8.121190227389096e-07,4.936639440601795e-07,2.8952344577483627e-07,0.00010449932678021946,7.742671471272038e-07,2.1358763300570816e-06
2020-11-25 06:00:16,-3.079492244452327e-10,5.167230538382052e-07,8.135221407509789e-07,4.934649002581159e-07,2.881227268285743e-07,0.00010445181113482213,7.698507178404186e-07,1.945469800831366e-06
2020-11-25 07:00:16,-3.076452969493285e-10,5.164295734224143e-07,8.130818124894931e-07,4.92608582511173e-07,2.869803483419023e-07,0.00010543890534280827,7.656550350932286e-07,1.806116614858997e-06
2020-11-25 08:00:16,-3.0923857568077995e-10,5.154768040819894e-07,8.092100447474354e-07,4.900979535909668e-07,2.85415199225978e-07,0.0001059399784494584,7.605684263936546e-07,1.6634824230129953e-06
2020-11-25 09:00:16,-3.109095144833238e-10,5.152709927098149e-07,8.028087731582132e-07,4.856801594677774e-07,2.8317935437147605e-07,0.00010575520897580772,7.531595048148827e-07,1.5502824792554326e-06
2020-11-25 10:00:16,-3.1134123038458644e-10,5.183421053826067e-07,7.975250514566974e-07,4.798711323766451e-07,2.802906738820738e-07,0.00010461479137073412,7.449476492703781e-07,1.4544906640440686e-06
2020-11-25 11:00:16,-3.0713405471604846e-10,5.269341517795918e-07,7.976446791447604e-07,4.7547044552641963e-07,2.7656615358183446e-07,0.00010311249240192117,7.343014319968745e-07,1.365293287304322e-06
2020-11-25 12:00:16,-2.982426632812203e-10,5.398055627575103e-07,8.055121664150677e-07,4.7569119282430274e-07,2.728088030971908e-07,0.00010032421879279081,7.207097970106201e-07,1.2835400251190104e-06
2020-11-25 13:00:16,-2.8918716003574695e-10,5.528965867294983e-07,8.207202920606577e-07,4.805585618233583e-07,2.7023114409071233e-07,9.818035809928448e-05,7.046277258722875e-07,1.2148049704773683e-06
2020-11-25 14:00:16,1.4687935649127847e-07,5.638317276836108e-07,8.384874019296538e-07,4.86963533488207e-07,2.6946935304667636e-07,9.823855582867653e-05,6.872252243559413e-07,1.1582152660567816e-06
2020-11-25 15:00:16,1.5040728654510655e-07,5.748794434760198e-07,8.578578925993623e-07,4.954758204410994e-07,2.6981837342563145e-07,9.421328923827435e-05,6.735002486107072e-07,1.1167250586547733e-06
2020-11-25 16:00:16,1.5646207134751327e-07,5.843581772161096e-07,8.765470295263382e-07,5.069519085720722e-07,2.7226105182960236e-07,9.130999042928587e-05,6.615916592826356e-07,1.0962995544173696e-06
2020-11-25 17:00:16,1.651552484884624e-07,5.934087675727216e-07,8.917856810568616e-07,5.182643039725202e-07,2.775297368742015e-07,8.915626621776295e-05,6.55566409821657e-07,1.086538768094061e-06
2020-11-25 18:00:16,1.7553595333070427e-07,6.048177598339148e-07,9.051033182120625e-07,5.276434336894017e-07,2.846353082881129e-07,8.557918862341984e-05,6.574788015080719e-07,1.0941655345107564e-06
2020-11-25 19:00:16,1.885828388538188e-07,6.215697545545088e-07,9.197957780991089e-07,5.347421070511849e-07,2.918786494515711e-07,8.412252585878735e-05,6.606314260319141e-07,1.1066080737845252e-06
2020-11-25 20:00:16,2.0302918850194863e-07,6.412508324421923e-07,9.366010295701072e-07,5.413939501389913e-07,2.984509156927773e-07,8.248352715221925e-05,6.596590580032074e-07,1.1321124672650478e-06
2020-11-25 21:00:16,2.1476837965735292e-07,6.596696263964775e-07,9.551121923098941e-07,5.487265315943657e-07,3.049349105962529e-07,8.100366212339791e-05,6.606074582648466e-07,1.1978047919938154e-06
2020-11-25 22:00:16,2.315022378862808e-07,6.715152603319727e-07,9.693626168843804e-07,5.56603082274641e-07,3.1211272077171973e-07,7.961030692312283e-05,6.628945811235431e-07,1.2941751028784339e-06
2020-11-25 23:00:16,2.5317192306962137e-07,6.895657427913665e-07,9.819759272739335e-07,5.625372564796624e-07,3.1997735802963915e-07,7.770376366788216e-05,6.658598946141051e-07,1.4503856600561079e-06
2020-11-26 00:00:16,2.7851473824995085e-07,7.134620684633517e-07,9.979136731220402e-07,5.676807123363162e-07,3.2771961575156715e-07,7.537535780184921e-05,6.68521338638691e-07,1.6860622651472339e-06
2020-11-26 01:00:16,3.0848290628115387e-07,7.435046106272651e-07,1.0166335010074264e-06,5.733249171177156e-07,3.3501321515690565e-07,7.251432226491991e-05,6.701226738766287e-07,2.080376394386386e-06
2020-11-26 02:00:16,3.40344462301628e-07,7.806000953522813e-07,1.0409526573505634e-06,5.81037274305201e-07,3.422285161813144e-07,6.864429098393473e-05,6.708400687128874e-07,2.8486987277229757e-06
2020-11-26 03:00:16,3.7358646382053874e-07,8.195688329367724e-07,1.0687619723109006e-06,5.9161696663836e-07,3.4985553483699125e-07,6.453724849470516e-05,6.707312797835035e-07,4.8396631884019115e-06
2020-11-26 04:00:16,4.0496301250731393e-07,8.57877628741328e-07,1.0982586130409145e-06,6.054745029136436e-07,3.586880910965442e-07,6.042352434744903e-05,6.715156105229433e-07,2.3827931165160912e-05
2020-11-26 05:00:16,4.3710032931208203e-07,8.929069394971744e-07,1.1287120622319204e-06,6.215425479596475e-07,3.698513890321193e-07,5.6485177428695765e-05,6.734347840217286e-07,-6.943497636899481e-06
2020-11-26 06:00:16,4.6863023359554413e-07,9.259628266313951e-07,1.155647333008701e-06,6.373231931066906e-07,3.8254025024950974e-07,5.4036156392527735e-05,6.749230081684302e-07,-2.9333367889615547e-06
2020-11-26 07:00:16,4.941685474303138e-07,9.564286016110766e-07,1.178152232905339e-06,6.532996501409324e-07,3.9798663108245086e-07,5.073015108986507e-05,6.841833874792881e-07,-1.6194563105324034e-06
2020-11-26 08:00:16,5.179564659356465e-07,9.85492551714504e-07,1.1975193466425171e-06,6.682052907328135e-07,4.154680985616365e-07,4.8366774681233066e-05,6.979085506547323e-07,-1.0623264888841676e-06
2020-11-26 09:00:16,5.391598059543223e-07,1.0138568868714908e-06,1.2142696463726858e-06,6.82845373704818e-07,4.3410351547630796e-07,4.615130664077562e-05,7.113893228092737e-07,-7.620100436684685e-07
2020-11-26 10:00:16,5.519793858398158e-07,1.0410139089911307e-06,1.2292360358516615e-06,6.972631687626698e-07,4.536417755551932e-07,4.4189930637476546e-05,7.30881527897818e-07,-5.735247364658739e-07
2020-11-26 11:00:16,5.640915611851399e-07,1.0695855740729241e-06,1.244707772832119e-06,7.093578477022315e-07,4.751676040016804e-07,4.235533345452913e-05,7.579423280184375e-07,-4.5526126398516834e-07
2020-11-26 12:00:16,5.729653020841326e-07,1.1057557330068253e-06,1.26413933173566e-06,7.252627910366086e-07,4.981255869209299e-07,4.0526630150919e-05,7.898610667014755e-07,-3.7168753353080126e-07
2020-11-26 13:00:16,5.758739789816512e-07,1.1431076004838586e-06,1.2868498103909237e-06,7.391604581506377e-07,5.241990847126331e-07,3.9542551032178486e-05,8.285625057819333e-07,-3.1974270409926913e-07
2020-11-26 14:00:16,5.732894626610502e-07,1.1800898256071335e-06,1.3134213929624254e-06,7.54856301124113e-07,5.529316208889942e-07,3.855322734611966e-05,8.75749904312214e-07,-2.8356293947999795e-07
2020-11-26 15:00:16,5.651166195379208e-07,1.201535929061827e-06,1.334186599897038e-06,7.71950926002305e-07,5.853439785307709e-07,3.767594121722183e-05,9.340554610730353e-07,-2.601173914494613e-07
2020-11-26 16:00:16,5.569051096574811e-07,1.2048292206636533e-06,1.3409503727374842e-06,7.881873016567112e-07,6.195144375835986e-07,3.575544104499585e-05,1.0119792957891018e-06,-2.429645700215512e-07
2020-11-26 17:00:16,5.51988424153205e-07,1.2082074953877582e-06,1.338280572550778e-06,7.998778714392569e-07,6.542502608428909e-07,3.4701595980554335e-05,1.105042110459351e-06,-2.315457432322683e-07
2020-11-26 18:00:16,5.503866473538018e-07,1.2100651622222304e-06,1.334431144236076e-06,8.030427645893708e-07,6.82783635802526e-07,3.3887719849406465e-05,1.192374711899246e-06,-2.2522642752893123e-07
2020-11-26 19:00:16,5.58023325058588e-07,1.2180401069991292e-06,1.3335757539671838e-06,8.013451135217784e-07,7.052360874217403e-07,3.275691771584132e-05,1.265040861545003e-06,-2.2054315981119613e-07
2020-11-26 20:00:16,5.67697782205484e-07,1.2368148678192384e-06,1.341957778542496e-06,8.014303877457767e-07,7.226203917406985e-07,3.194392507715464e-05,1.33337867934597e-06,-2.1592258495810503e-07
2020-11-26 21:00:16,5.771241320524384e-07,1.2607024155081364e-06,1.3610369307500296e-06,8.090474015641036e-07,7.381192676981927e-07,3.1045707028341816e-05,1.407815809213964e-06,-2.1090036094999028e-07
2020-11-26 22:00:16,5.831288793070894e-07,1.2893405093466376e-06,1.3874168816031164e-06,8.230215123505208e-07,7.576456396950154e-07,3.009218894682319e-05,1.5069788702626746e-06,-2.0913576847560387e-07
2020-11-26 23:00:16,5.748829146249308e-07,1.3100563620976363e-06,1.4173793685500347e-06,8.411024132568193e-07,7.821245280999411e-07,2.9474258433190645e-05,1.6315148508365825e-06,-2.1016796155617912e-07
2020-11-27 00:00:16,5.595461197796297e-07,1.31204431460452e-06,1.4393742625323748e-06,8.60436762135523e-07,8.116026661752007e-07,2.9108003359176544e-05,1.7864196145501432e-06,-2.1383765878357018e-07
2020-11-27 01:00:16,5.48264716413999e-07,1.3024598802886953e-06,1.4480665585552017e-06,8.774966129992411e-07,8.44730420278507e-07,2.8724269311578956e-05,1.9821766006050632e-06,-2.1768672174076348e-07
2020-11-27 02:00:16,5.358642293109313e-07,1.2901472380895705e-06,1.4483822688130686e-06,8.883135579528479e-07,8.77471387901044e-07,2.844358799397418e-05,2.2100837754171925e-06,-2.2266472242530883e-07
2020-11-27 03:00:16,5.252101197377532e-07,1.2749685259596338e-06,1.4407083150877365e-06,8.936424419061632e-07,9.047879763643721e-07,2.8099096823912057e-05,2.466674669645507e-06,-2.2820087577182525e-07
2020-11-27 04:00:16,5.14076160146729e-07,1.2564941252672467e-06,1.4290140009792793e-06,8.932410284011307e-07,9.253562885645083e-07,2.7653254955912943e-05,2.7454434062003e-06,-2.33649370540195e-07
2020-11-27 05:00:16,5.060689161806226e-07,1.2326717434674798e-06,1.4120690796616506e-06,8.851822108078235e-07,9.395302937040583e-07,2.7106807473399625e-05,2.987516820171399e-06,-2.405271553113521e-07
2020-11-27 06:00:16,5.021557958860074e-07,1.2116273044621398e-06,1.3925855653222186e-06,8.712243917784247e-07,9.433087575622099e-07,2.664689966585521e-05,3.1572389480965125e-06,-2.4607095637673226e-07
2020-11-27 07:00:16,5.022369507562991e-07,1.1981204599339171e-06,1.3755573595367085e-06,8.551593962074146e-07,9.388418997385797e-07,2.5928594515658718e-05,3.288899148475808e-06,-2.5138590275659936e-07
2020-11-27 08:00:16,5.043934395660558e-07,1.1921561530381543e-06,1.364973271301823e-06,8.4130171521694e-07,9.282661906605676e-07,2.4947683015056013e-05,3.349920172805264e-06,-2.5665060555069475e-07
2020-11-27 09:00:16,5.051435077994555e-07,1.1903285329698625e-06,1.361676913398225e-06,8.315944571847394e-07,9.128673781807322e-07,2.4096335261405183e-05,3.3889765410905283e-06,-2.626478578267749e-07
2020-11-27 10:00:16,5.039698208570073e-07,1.188375249546801e-06,1.3631318067787203e-06,8.249604458766926e-07,8.980423599485081e-07,2.3362377354856558e-05,3.4013017490801224e-06,-2.712591723868593e-07
2020-11-27 11:00:16,5.029785898105932e-07,1.185248597976817e-06,1.36638623089073e-06,8.200270719181687e-07,8.836398290017637e-07,2.286573697171533e-05,3.347297243988803e-06,-2.8140317833287977e-07
2020-11-27 12:00:16,4.998026458152634e-07,1.1800921392663244e-06,1.3698685386291627e-06,8.146955119798852e-07,8.691748687221103e-07,2.2475357734501355e-05,3.2458469343978032e-06,-2.9241033076930787e-07
2020-11-27 13:00:16,4.937836681449052e-07,1.1696446936479112e-06,1.3709837543776916e-06,8.051361039253333e-07,8.554795574330055e-07,2.232358235928234e-05,3.104009696763644e-06,-3.0437659695473606e-07
2020-11-27 14:00:16,4.884657006482657e-07,1.1535263553851106e-06,1.3682326238709262e-06,7.927007294929804e-07,8.422958265290763e-07,2.2188874717547338e-05,2.9435745702107485e-06,-3.1572001608855664e-07
2020-11-27 15:00:16,4.861945222460515e-07,1.136915723381728e-06,1.3608338046146348e-06,7.822701401049844e-07,8.27806685524134e-07,2.170793336441886e-05,2.8418544568341045e-06,-3.251999732994669e-07
2020-11-27 16:00:16,4.866559166538545e-07,1.124218730835861e-06,1.3520936618585176e-06,7.736979802355668e-07,8.118990546523521e-07,2.098297851337259e-05,2.764941598044211e-06,-3.346492074911461e-07
2020-11-27 17:00:16,4.883292434544839e-07,1.117264070411441e-06,1.3460408310552872e-06,7.671399454980677e-07,7.909013164883119e-07,2.0398482110257576e-05,2.6620834342669053e-06,-3.470486069338585e-07
2020-11-27 18:00:16,4.888961850850199e-07,1.1126166131834133e-06,1.3443207230050643e-06,7.618793526994789e-07,7.669220497116402e-07,1.984305645657138e-05,2.497421298643012e-06,-3.622780879713328e-07
2020-11-27 19:00:16,4.883684898947401e-07,1.105767491921987e-06,1.3435523854862832e-06,7.560652306967455e-07,7.401119918167396e-07,1.916248874439415e-05,2.3135282638904223e-06,-3.7961351591528373e-07
2020-11-27 20:00:16,4.871525886053286e-07,1.097169687180157e-06,1.3418064687549266e-06,7.503676851986726e-07,7.136233513551302e-07,1.8703964080833236e-05,2.1387764350065136e-06,-3.983872129745689e-07
2020-11-27 21:00:16,4.835173872420117e-07,1.0854728595959586e-06,1.3386076372169184e-06,7.442409681404321e-07,6.89667533953194e-07,1.8121407699544926e-05,1.9841704246255388e-06,-4.1847822340967737e-07
2020-11-27 22:00:16,4.796060850479133e-07,1.0701460057882563e-06,1.3313738103692426e-06,7.375741623768639e-07,6.659138120889014e-07,1.767324073979219e-05,1.8386238949827532e-06,-4.3972784939376636e-07
2020-11-27 23:00:16,4.7544109401169263e-07,1.0529805860623999e-06,1.3200572786267609e-06,7.294233873512744e-07,6.435611508303275e-07,1.714740922114257e-05,1.7123114533587261e-06,-4.63071086756896e-07
2020-11-28 00:00:16,4.7170215039383515e-07,1.0352672372234614e-06,1.3058979645330701e-06,7.196802471949036e-07,6.2195118520707e-07,1.6602264277611627e-05,1.6008285640879644e-06,-4.898808306760172e-07
2020-11-28 01:00:16,4.679564818698525e-07,1.0170831662592068e-06,1.2894888507894897e-06,7.082747825973085e-07,6.008337765983213e-07,1.602799505802988e-05,1.5019115825828608e-06,-5.248890246313777e-07
2020-11-28 02:00:16,4.649602704992527e-07,1.0000766706558036e-06,1.2714178372659015e-06,6.96551500845305e-07,5.793914056719183e-07,1.542617950645974e-05,1.4123391065599908e-06,-5.70173544420971e-07
2020-11-28 03:00:16,4.623661686025063e-07,9.84199371653727e-07,1.2530296514802628e-06,6.839167013843749e-07,5.581320100773671e-07,1.4860321286132403e-05,1.3278564847810698e-06,-6.293244297200563e-07
2020-11-28 04:00:16,4.6051323688093435e-07,9.691738531593353e-07,1.2359861098798906e-06,6.709079664449061e-07,5.364766383477798e-07,1.4293214797837957e-05,1.2495656034055574e-06,-7.150344879721464e-07
2020-11-28 05:00:16,4.595942046595473e-07,9.569098923659326e-07,1.2195577590215169e-06,6.600729659698426e-07,5.157703993759598e-07,1.3751472356788467e-05,1.1792752975454784e-06,-8.231720097109536e-07
2020-11-28 06:00:16,4.5792642245857735e-07,9.455364422312526e-07,1.2071373184289393e-06,6.486723060923393e-07,4.960077557471276e-07,1.3148689805021704e-05,1.1101325438397798e-06,-1.0101635433225528e-06
2020-11-28 07:00:16,4.562907647418486e-07,9.334306053905108e-07,1.194385128802997e-06,6.385602399004949e-07,4.771100776161797e-07,1.2652741843234639e-05,1.0450355688350796e-06,-1.3102923299640664e-06
2020-11-28 08:00:16,4.5488776720297675e-07,9.210623404223017e-07,1.1811826231132678e-06,6.28043205257559e-07,4.5862117583398873e-07,1.2170415212484626e-05,9.809950412507128e-07,-1.9891303689610654e-06
2020-11-28 09:00:16,4.5206791121737676e-07,9.08528819259354e-07,1.1669229039818844e-06,6.175159894708615e-07,4.41279026391999e-07,1.1662627524703861e-05,9.299821645813709e-07,-3.821327285697652e-06
2020-11-28 10:00:16,4.4596834125103296e-07,8.935014681002449e-07,1.1514670498133222e-06,6.060601286345149e-07,4.2510159840332897e-07,1.1181421055491493e-05,8.871587346328472e-07,-3.46745161847541e-05
2020-11-28 11:00:16,4.3992998568958773e-07,8.736944599296644e-07,1.132693058603871e-06,5.930930402624191e-07,4.087816924353475e-07,1.0761949015906706e-05,8.474047148408975e-07,4.52742305534757e-06
2020-11-28 12:00:16,4.3518079455606594e-07,8.535225341425412e-07,1.1098844153673106e-06,5.774375660312374e-07,3.930721812326817e-07,1.0349586193297096e-05,8.125259190310649e-07,2.218487200884641e-06
2020-11-28 13:00:16,4.318653342037132e-07,8.330025755342876e-07,1.0853184221249866e-06,5.590899034772885e-07,3.769377317398228e-07,9.931683201907664e-06,7.778093114984809e-07,1.4777989048904e-06
2020-11-28 14:00:16,4.3406254279109703e-07,8.194336377407681e-07,1.0609843528048374e-06,5.423200088972215e-07,3.5988701700926173e-07,9.445199034886054e-06,7.413024216212705e-07,1.1003811666479063e-06
2020-11-28 15:00:16,4.387705903793785e-07,8.145457586709401e-07,1.0447465436423543e-06,5.273597134457591e-07,3.430285916802433e-07,8.935359358989136e-06,7.051900474136633e-07,8.822105238523604e-07
2020-11-28 16:00:16,4.427096057047978e-07,8.161867878875107e-07,1.0384565691849797e-06,5.18352083883334e-07,3.2740742010964884e-07,8.417361919094889e-06,6.720507271893322e-07,7.447724039261063e-07
2020-11-28 17:00:16,4.440558543851643e-07,8.177209906592141e-07,1.0389702052554869e-06,5.138463426783019e-07,3.1340192991255814e-07,7.957391110236527e-06,6.411004108322331e-07,6.46812474295694e-07
2020-11-28 18:00:16,4.4225976998835987e-07,8.165442354290686e-07,1.0415213625619042e-06,5.117024654798291e-07,3.009895657878555e-07,7.649521040871584e-06,6.098508219872399e-07,5.698767101207266e-07
2020-11-28 19:00:16,4.368790337487627e-07,8.092869614797356e-07,1.0413181505203663e-06,5.10650661516477e-07,2.9014495761165664e-07,7.430398110733909e-06,5.786264357317242e-07,5.079580183123152e-07
2020-11-28 20:00:16,4.3195429265975344e-07,7.946276838162327e-07,1.0325631857630384e-06,5.075990203795637e-07,2.812865853930271e-07,7.143236663519399e-06,5.49322736967152e-07,4.5691540118486863e-07
2020-11-28 21:00:16,4.286640196373482e-07,7.78109355105462e-07,1.0151484828894809e-06,5.009334053327125e-07,2.736996214780207e-07,6.873110098451037e-06,5.248843451559642e-07,4.1840100903576543e-07
2020-11-28 22:00:16,4.280474592877304e-07,7.64410121087281e-07,9.946165023621819e-07,4.907735550680323e-07,2.6626433485166786e-07,6.601784362399355e-06,5.057363168025521e-07,3.8621500497879036e-07
2020-11-28 23:00:16,4.277005514222636e-07,7.548126938123113e-07,9.770982308886801e-07,4.796023697286792e-07,2.5837737632860095e-07,6.327945711802335e-06,4.893558470892005e-07,3.647458011154862e-07
2020-11-29 00:00:16,4.264891425188115e-07,7.459261580463601e-07,9.637770662694744e-07,4.6909390667212685e-07,2.5022990132595823e-07,6.06147115688046e-06,4.732352012670926e-07,3.4722479554968376e-07
2020-11-29 01:00:16,4.2553238276046706e-07,7.351959684999156e-07,9.516241190121635e-07,4.591668355507951e-07,2.420934490554032e-07,5.817884461962922e-06,4.5493547513040746e-07,3.293645795070356e-07
2020-11-29 02:00:16,4.2800060538159485e-07,7.281354500395268e-07,9.383837895914023e-07,4.4944196063859063e-07,2.340175632127714e-07,5.603343760176847e-06,4.340024194135665e-07,3.0762575512986573e-07
2020-11-29 03:00:16,4.325907970127661e-07,7.275787112728292e-07,9.305056967409173e-07,4.4191743679319187e-07,2.2617413504949074e-07,5.403572982093713e-06,4.1078361732516395e-07,2.8370866234668567e-07
2020-11-29 04:00:16,4.374339596302441e-07,7.306428897317831e-07,9.307698797115319e-07,4.3596746214742647e-07,2.1914892632741238e-07,5.277500102391894e-06,3.883802813384235e-07,2.654737292005884e-07
2020-11-29 05:00:16,4.42621397656064e-07,7.357250150142663e-07,9.353489871396198e-07,4.326094153165903e-07,2.1302453702676937e-07,5.169980197485352e-06,3.665598903031444e-07,2.503624610845122e-07
2020-11-29 06:00:16,4.4856156244996846e-07,7.41159810914006e-07,9.430814138617677e-07,4.2987465464622914e-07,2.0731178131680792e-07,5.153531697906352e-06,3.4401546770269245e-07,2.3699686204137686e-07
2020-11-29 07:00:16,4.555829593643722e-07,7.479659334314678e-07,9.518030864151241e-07,4.2865949607859666e-07,2.0137922780435553e-07,5.069509083378523e-06,3.2071680296390816e-07,2.2267778105634686e-07
2020-11-29 08:00:16,4.6348879700151175e-07,7.563033442376574e-07,9.627584586796954e-07,4.294789404898472e-07,1.9553721689624133e-07,4.982135230689256e-06,2.9623438438339424e-07,2.0584837225623774e-07
2020-11-29 09:00:16,4.712466147397705e-07,7.655565065914717e-07,9.766050413998466e-07,4.327265332392726e-07,1.9050583207074742e-07,4.882958506765524e-06,2.723514249332949e-07,1.862780267677095e-07
2020-11-29 10:00:16,4.793536953665484e-07,7.752058648089648e-07,9.930533899271505e-07,4.382229472585868e-07,1.8650862417701488e-07,4.798584171161329e-06,2.4783041739884414e-07,1.6533041260197403e-07
2020-11-29 11:00:16,4.862329204277337e-07,7.838729947076692e-07,1.0111574374273938e-06,4.4554393221683543e-07,1.838640244588755e-07,4.753654607820697e-06,2.2393503330164787e-07,1.4535049976619535e-07
2020-11-29 12:00:16,4.909827511782985e-07,7.905957730906225e-07,1.0292996965467134e-06,4.5361089146707366e-07,1.831448087149315e-07,4.754665880002206e-06,2.0294747866972908e-07,1.26180260519902e-07
2020-11-29 13:00:16,4.942456753143858e-07,7.945132737957962e-07,1.0459043896260155e-06,4.614997072313449e-07,1.8418813275265975e-07,4.841921700811191e-06,1.8472900700033e-07,1.0827371308798835e-07
2020-11-29 14:00:16,4.993978658815374e-07,7.959089463996656e-07,1.0593433997813125e-06,4.704258119284192e-07,1.862983432980181e-07,4.962627864160194e-06,1.6908642621107904e-07,9.192292246877993e-08
2020-11-29 15:00:16,5.05782352270832e-07,7.966535371026223e-07,1.0678255914359928e-06,4.808631416484318e-07,1.8933435060083553e-07,5.101606323292935e-06,1.558174862456928e-07,7.771184146718541e-08
2020-11-29 16:00:16,5.125727300913389e-07,7.996410052361909e-07,1.0750099124013348e-06,4.874792798166851e-07,1.9257438502250078e-07,5.279570477616535e-06,1.4500324418651507e-07,6.62906780463574e-08
2020-11-29 17:00:16,5.196916389964142e-07,8.039782236504552e-07,1.0839071605147748e-06,4.925971311300231e-07,1.9506755595759884e-07,5.497697469726566e-06,1.3525368266186894e-07,5.6540735277477334e-08
2020-11-29 18:00:16,5.261403368816286e-07,8.086726171954671e-07,1.0956174034790463e-06,4.97065271115385e-07,1.9706637330220481e-07,5.731988838356773e-06,1.2568393790079925e-07,4.7772255303355564e-08
2020-11-29 19:00:16,5.337388747674701e-07,8.13275607326771e-07,1.1094059899156546e-06,5.011121114342207e-07,1.9873756805665058e-07,5.947784049090895e-06,1.155174611720737e-07,3.9812476038579855e-08
2020-11-29 20:00:16,5.434084737756939e-07,8.200370318642815e-07,1.1248278664791622e-06,5.06251180683112e-07,2.0047744450735288e-07,6.2395121733861565e-06,1.0506688706841108e-07,3.200855055875296e-08
2020-11-29 21:00:16,5.536802118131224e-07,8.279632700163718e-07,1.1424773914766541e-06,5.125565496418753e-07,2.0331897617912096e-07,6.523937454255614e-06,9.492994998831105e-08,2.4436971233341387e-08
